tp_id,ntp_id
KAD4_HUMAN,TNFA_HUMAN
KAD4_HUMAN,B2CL1_HUMAN
GRHL2_HUMAN,CHDH_HUMAN
GRHL2_HUMAN,D6RC99_HUMAN
GRHL2_HUMAN,F200C_HUMAN
GRHL2_HUMAN,E9PFR3_HUMAN
GRHL2_HUMAN,GAR4_HUMAN
GRHL2_HUMAN,X5D907_HUMAN
DPOD1_HUMAN,NAL12_HUMAN
DPOD1_HUMAN,A0A3B3IT55_HUMAN
DPOD1_HUMAN,FAK1_HUMAN
DPOD1_HUMAN,PK3CB_HUMAN
DPOD1_HUMAN,ANPRA_HUMAN
DPOD1_HUMAN,SMCA5_HUMAN
HDA10_HUMAN,CASC3_HUMAN
HDA10_HUMAN,ATF6B_HUMAN
HDA10_HUMAN,FXL17_HUMAN
HDA10_HUMAN,NOLC1_HUMAN
HDA10_HUMAN,TRAP1_HUMAN
HDA10_HUMAN,LSHR_HUMAN
SRC8_HUMAN,A0A5F9ZHY9_HUMAN
SRC8_HUMAN,KDM4D_HUMAN
SRC8_HUMAN,A0A8I5KRC0_HUMAN
SRC8_HUMAN,BT2A2_HUMAN
SRC8_HUMAN,E5RFU2_HUMAN
SRC8_HUMAN,MOT7_HUMAN
RS27L_HUMAN,CNBP1_HUMAN
RS27L_HUMAN,NDUA4_HUMAN
RS27L_HUMAN,APC11_HUMAN
RS27L_HUMAN,FCERG_HUMAN
RS27L_HUMAN,LSM6_HUMAN
RS27L_HUMAN,APOC1_HUMAN
CD2B2_HUMAN,A0A8I5KYH4_HUMAN
CD2B2_HUMAN,CEBPA_HUMAN
CD2B2_HUMAN,GDAP1_HUMAN
CD2B2_HUMAN,GPR87_HUMAN
CD2B2_HUMAN,Q5STV6_HUMAN
CD2B2_HUMAN,A0A7I2V5U7_HUMAN
HSF1_HUMAN,A0A2R8YFQ8_HUMAN
HSF1_HUMAN,A0A515VFR0_HUMAN
HSF1_HUMAN,ZBT37_HUMAN
HSF1_HUMAN,Q59EF0_HUMAN
HSF1_HUMAN,CP343_HUMAN
HSF1_HUMAN,A0A096LP39_HUMAN
PPBT_HUMAN,A0A0A6YY92_HUMAN
PPBT_HUMAN,A0A096LNY6_HUMAN
PPBT_HUMAN,Q9H9W4_HUMAN
PPBT_HUMAN,B4DP46_HUMAN
PPBT_HUMAN,NMT2_HUMAN
PPBT_HUMAN,X6R8A1_HUMAN
ASH1L_HUMAN,APC_HUMAN
ASH1L_HUMAN,HORN_HUMAN
ASH1L_HUMAN,MXRA5_HUMAN
ASH1L_HUMAN,A0A7P0TA60_HUMAN
ASH1L_HUMAN,ZZEF1_HUMAN
ASH1L_HUMAN,DESP_HUMAN
SETD2_HUMAN,CBP_HUMAN
SETD2_HUMAN,E9PEZ1_HUMAN
SETD2_HUMAN,A0A087WXK5_HUMAN
SETD2_HUMAN,F5GXF5_HUMAN
SETD2_HUMAN,NAV2_HUMAN
SETD2_HUMAN,NCOR1_HUMAN
CHD3_HUMAN,A0A1B0GTU5_HUMAN
CHD3_HUMAN,A0A2R8Y212_HUMAN
CHD3_HUMAN,BAZ2A_HUMAN
CHD3_HUMAN,H0Y488_HUMAN
CHD3_HUMAN,A0A804HIC2_HUMAN
CHD3_HUMAN,F5GWX5_HUMAN
ITA4_HUMAN,ANO3_HUMAN
ITA4_HUMAN,A0A2R8Y7M0_HUMAN
ITA4_HUMAN,A0A499FI31_HUMAN
ITA4_HUMAN,A0A6Q8PGN5_HUMAN
ITA4_HUMAN,F5H2T0_HUMAN
ITA4_HUMAN,B0ZBF6_HUMAN
PAPS1_HUMAN,MIGA2_HUMAN
PAPS1_HUMAN,A0A1B0GV70_HUMAN
PAPS1_HUMAN,CPNE5_HUMAN
PAPS1_HUMAN,ES8L3_HUMAN
PAPS1_HUMAN,A0A7P0TB21_HUMAN
PAPS1_HUMAN,A0A6Q8PGR8_HUMAN
LDHA_HUMAN,APOH_HUMAN
LDHA_HUMAN,NU2M_HUMAN
LDHA_HUMAN,EFNB3_HUMAN
LDHA_HUMAN,R113A_HUMAN
LDHA_HUMAN,WNT7A_HUMAN
LDHA_HUMAN,OGG1_HUMAN
CDT1_HUMAN,MBTP2_HUMAN
CDT1_HUMAN,E9PDY7_HUMAN
CDT1_HUMAN,CP4AB_HUMAN
CDT1_HUMAN,BBS4_HUMAN
CDT1_HUMAN,CD20B_HUMAN
CDT1_HUMAN,RIOK3_HUMAN
RUVB1_HUMAN,A0A2R8Y4U4_HUMAN
RUVB1_HUMAN,BCL6B_HUMAN
RUVB1_HUMAN,PAIP1_HUMAN
RUVB1_HUMAN,PPM1B_HUMAN
RUVB1_HUMAN,FXL16_HUMAN
RUVB1_HUMAN,A0A7P0T8X1_HUMAN
ZEP1_HUMAN,IGS10_HUMAN
ZEP1_HUMAN,HECD1_HUMAN
ZEP1_HUMAN,DPOLQ_HUMAN
ZEP1_HUMAN,BDP1_HUMAN
ZEP1_HUMAN,GCN1_HUMAN
ZEP1_HUMAN,ATR_HUMAN
SDF1_HUMAN,H7C0G6_HUMAN
SDF1_HUMAN,A7L3B_HUMAN
SDF1_HUMAN,A4D158_HUMAN
SDF1_HUMAN,CX6A2_HUMAN
SDF1_HUMAN,TIM8A_HUMAN
SDF1_HUMAN,F5GXW5_HUMAN
GBRAP_HUMAN,PSMG4_HUMAN
GBRAP_HUMAN,C9K074_HUMAN
GBRAP_HUMAN,H0YJW1_HUMAN
GBRAP_HUMAN,KRA22_HUMAN
GBRAP_HUMAN,MSS4_HUMAN
GBRAP_HUMAN,F5H1N0_HUMAN
B3AT_HUMAN,WWP2_HUMAN
B3AT_HUMAN,DYN2_HUMAN
B3AT_HUMAN,PA24E_HUMAN
B3AT_HUMAN,SULF2_HUMAN
B3AT_HUMAN,ZN473_HUMAN
B3AT_HUMAN,BCAR1_HUMAN
FASTK_HUMAN,SNX1_HUMAN
FASTK_HUMAN,TPTE2_HUMAN
FASTK_HUMAN,A0A0A0MSZ4_HUMAN
FASTK_HUMAN,B0QZE2_HUMAN
FASTK_HUMAN,SOAT2_HUMAN
FASTK_HUMAN,V9HW90_HUMAN
EIF3D_HUMAN,D2HDH_HUMAN
EIF3D_HUMAN,A0A7P0T9D6_HUMAN
EIF3D_HUMAN,MS3L1_HUMAN
EIF3D_HUMAN,GADL1_HUMAN
EIF3D_HUMAN,Q5T1M7_HUMAN
EIF3D_HUMAN,A0A804HHW6_HUMAN
AATM_HUMAN,GLRA2_HUMAN
AATM_HUMAN,ZN672_HUMAN
AATM_HUMAN,A0A7I2V2H9_HUMAN
AATM_HUMAN,TAM41_HUMAN
AATM_HUMAN,E9PC49_HUMAN
AATM_HUMAN,TRI49_HUMAN
KMT2A_HUMAN,ANK2_HUMAN
KMT2A_HUMAN,PRKDC_HUMAN
KMT2A_HUMAN,A0A804HKS3_HUMAN
KMT2A_HUMAN,A0A7P0T8N5_HUMAN
KMT2A_HUMAN,A0A7P0TBH8_HUMAN
KMT2A_HUMAN,AKAP9_HUMAN
CDK13_HUMAN,RHG31_HUMAN
CDK13_HUMAN,SETD5_HUMAN
CDK13_HUMAN,A0A8I5KXH7_HUMAN
CDK13_HUMAN,PTPRT_HUMAN
CDK13_HUMAN,ARAP1_HUMAN
CDK13_HUMAN,A0A8I5KYW1_HUMAN
PLCG1_HUMAN,B3A3_HUMAN
PLCG1_HUMAN,A0A0C4DG33_HUMAN
PLCG1_HUMAN,NMDE3_HUMAN
PLCG1_HUMAN,MMRN1_HUMAN
PLCG1_HUMAN,DSRAD_HUMAN
PLCG1_HUMAN,A0A6Q8PF66_HUMAN
ERBB2_HUMAN,MTMR3_HUMAN
ERBB2_HUMAN,TREF1_HUMAN
ERBB2_HUMAN,TTLL4_HUMAN
ERBB2_HUMAN,E7EU13_HUMAN
ERBB2_HUMAN,SMC2_HUMAN
ERBB2_HUMAN,AT134_HUMAN
ACSS3_HUMAN,ACSL3_HUMAN
ACSS3_HUMAN,LARG2_HUMAN
ACSS3_HUMAN,MD1L1_HUMAN
ACSS3_HUMAN,DVL3_HUMAN
ACSS3_HUMAN,EXT2_HUMAN
ACSS3_HUMAN,IKKE_HUMAN
PLPP1_HUMAN,KHK_HUMAN
PLPP1_HUMAN,A0A8I5KR71_HUMAN
PLPP1_HUMAN,ADT2_HUMAN
PLPP1_HUMAN,A0A5K1VW56_HUMAN
PLPP1_HUMAN,BIRC7_HUMAN
PLPP1_HUMAN,C9IZQ1_HUMAN
P3C2B_HUMAN,B4DGF1_HUMAN
P3C2B_HUMAN,ARHG5_HUMAN
P3C2B_HUMAN,A0A7I2Y1C3_HUMAN
P3C2B_HUMAN,B2RU06_HUMAN
P3C2B_HUMAN,IF4G1_HUMAN
P3C2B_HUMAN,TIAM1_HUMAN
DEF1_HUMAN,H3BT34_HUMAN
DEF1_HUMAN,KRA33_HUMAN
DEF1_HUMAN,Q6FGG5_HUMAN
DEF1_HUMAN,F8W8Z9_HUMAN
DEF1_HUMAN,E9PIJ6_HUMAN
DEF1_HUMAN,H0YLX0_HUMAN
ODFP2_HUMAN,NASP_HUMAN
ODFP2_HUMAN,CAD10_HUMAN
ODFP2_HUMAN,A0A804CCZ3_HUMAN
ODFP2_HUMAN,CAD18_HUMAN
ODFP2_HUMAN,A0A3B3ISQ4_HUMAN
ODFP2_HUMAN,A0A7P0TAE1_HUMAN
MARK1_HUMAN,G3V180_HUMAN
MARK1_HUMAN,CD248_HUMAN
MARK1_HUMAN,RXFP1_HUMAN
MARK1_HUMAN,G3V1D3_HUMAN
MARK1_HUMAN,PLCD1_HUMAN
MARK1_HUMAN,MFN2_HUMAN
AOFA_HUMAN,SPCS_HUMAN
AOFA_HUMAN,FOXC2_HUMAN
AOFA_HUMAN,CP2R1_HUMAN
AOFA_HUMAN,BACE1_HUMAN
AOFA_HUMAN,A0A140VJW5_HUMAN
AOFA_HUMAN,ARMC6_HUMAN
CP4AB_HUMAN,KCNF1_HUMAN
CP4AB_HUMAN,ONEC3_HUMAN
CP4AB_HUMAN,AL9A1_HUMAN
CP4AB_HUMAN,SPX3_HUMAN
CP4AB_HUMAN,RHG19_HUMAN
CP4AB_HUMAN,A0A499FIY5_HUMAN
GDE_HUMAN,A2A3C1_HUMAN
GDE_HUMAN,MYOM2_HUMAN
GDE_HUMAN,A0A087WZX0_HUMAN
GDE_HUMAN,A0A2X0SFF2_HUMAN
GDE_HUMAN,PLA2R_HUMAN
GDE_HUMAN,AT10B_HUMAN
P121A_HUMAN,PKHG4_HUMAN
P121A_HUMAN,ARI5B_HUMAN
P121A_HUMAN,A0A8I5KYV3_HUMAN
P121A_HUMAN,ZNF91_HUMAN
P121A_HUMAN,HAIR_HUMAN
P121A_HUMAN,AT8B4_HUMAN
GP1BA_HUMAN,LMNB2_HUMAN
GP1BA_HUMAN,ZNF93_HUMAN
GP1BA_HUMAN,GLIS1_HUMAN
GP1BA_HUMAN,FXR1_HUMAN
GP1BA_HUMAN,C9JRJ5_HUMAN
GP1BA_HUMAN,ASML_HUMAN
DUS3L_HUMAN,ZN668_HUMAN
DUS3L_HUMAN,GRHL1_HUMAN
DUS3L_HUMAN,Q6IAR4_HUMAN
DUS3L_HUMAN,A0A8I5KRK9_HUMAN
DUS3L_HUMAN,ZNF48_HUMAN
DUS3L_HUMAN,DLL3_HUMAN
PLPP6_HUMAN,H3BST3_HUMAN
PLPP6_HUMAN,D6RJ07_HUMAN
PLPP6_HUMAN,H0Y3U6_HUMAN
PLPP6_HUMAN,A0A0A0MS38_HUMAN
PLPP6_HUMAN,A0A0S2Z3M4_HUMAN
PLPP6_HUMAN,NTAN1_HUMAN
MRP7_HUMAN,E7EWD6_HUMAN
MRP7_HUMAN,A0A087WTD7_HUMAN
MRP7_HUMAN,VPS8_HUMAN
MRP7_HUMAN,CSKI1_HUMAN
MRP7_HUMAN,BCL9_HUMAN
MRP7_HUMAN,A0A804HKI2_HUMAN
MGT5B_HUMAN,VWA2_HUMAN
MGT5B_HUMAN,A0A8I5KYP8_HUMAN
MGT5B_HUMAN,ELOA2_HUMAN
MGT5B_HUMAN,MARK3_HUMAN
MGT5B_HUMAN,TRI56_HUMAN
MGT5B_HUMAN,PCSK4_HUMAN
GSTT2_HUMAN,PRDX3_HUMAN
GSTT2_HUMAN,D6RCD0_HUMAN
GSTT2_HUMAN,SURF2_HUMAN
GSTT2_HUMAN,Q08ET0_HUMAN
GSTT2_HUMAN,A0A087WTB0_HUMAN
GSTT2_HUMAN,A0A8I5KTT0_HUMAN
ENTP4_HUMAN,A0A8I5KWH1_HUMAN
ENTP4_HUMAN,PYRG2_HUMAN
ENTP4_HUMAN,A0A8I5KPV0_HUMAN
ENTP4_HUMAN,SAC1_HUMAN
ENTP4_HUMAN,ACSM3_HUMAN
ENTP4_HUMAN,S6OS1_HUMAN
EST1_HUMAN,FBW1B_HUMAN
EST1_HUMAN,TF65_HUMAN
EST1_HUMAN,5NTC_HUMAN
EST1_HUMAN,PAK1_HUMAN
EST1_HUMAN,TERF2_HUMAN
EST1_HUMAN,TF2H1_HUMAN
ESR2_HUMAN,V9HW06_HUMAN
ESR2_HUMAN,A0A8I5KUM4_HUMAN
ESR2_HUMAN,H0Y8C4_HUMAN
ESR2_HUMAN,PLPL2_HUMAN
ESR2_HUMAN,HHATL_HUMAN
ESR2_HUMAN,A0A024QZ33_HUMAN
PEX1_HUMAN,NOMO1_HUMAN
PEX1_HUMAN,AGRG6_HUMAN
PEX1_HUMAN,WDR11_HUMAN
PEX1_HUMAN,Q17R88_HUMAN
PEX1_HUMAN,NOMO3_HUMAN
PEX1_HUMAN,ATS14_HUMAN
RL12_HUMAN,C9J8V5_HUMAN
RL12_HUMAN,CABP5_HUMAN
RL12_HUMAN,A0A0U1RQM8_HUMAN
RL12_HUMAN,TRGC1_HUMAN
RL12_HUMAN,HES2_HUMAN
RL12_HUMAN,CKLF8_HUMAN
DAZP2_HUMAN,NC2B_HUMAN
DAZP2_HUMAN,RL18A_HUMAN
DAZP2_HUMAN,GET1_HUMAN
DAZP2_HUMAN,DNPH1_HUMAN
DAZP2_HUMAN,C9JUD5_HUMAN
DAZP2_HUMAN,REG3A_HUMAN
NR1H2_HUMAN,HDAC1_HUMAN
NR1H2_HUMAN,AKT2_HUMAN
NR1H2_HUMAN,SESN2_HUMAN
NR1H2_HUMAN,KS6B2_HUMAN
NR1H2_HUMAN,ERLEC_HUMAN
NR1H2_HUMAN,AKT1_HUMAN
PYR1_HUMAN,A0A804HJT1_HUMAN
PYR1_HUMAN,B0I1T6_HUMAN
PYR1_HUMAN,A0A2R8Y590_HUMAN
PYR1_HUMAN,BAZ2B_HUMAN
PYR1_HUMAN,MYO9B_HUMAN
PYR1_HUMAN,MALR1_HUMAN
PKP4_HUMAN,RPA2_HUMAN
PKP4_HUMAN,MCF2L_HUMAN
PKP4_HUMAN,DEN2B_HUMAN
PKP4_HUMAN,B0I1S9_HUMAN
PKP4_HUMAN,S4A5_HUMAN
PKP4_HUMAN,HMHA1_HUMAN
PK3CB_HUMAN,FAN1_HUMAN
PK3CB_HUMAN,IDE_HUMAN
PK3CB_HUMAN,DPYD_HUMAN
PK3CB_HUMAN,AT1A2_HUMAN
PK3CB_HUMAN,AGRG2_HUMAN
PK3CB_HUMAN,NAT10_HUMAN
KAT2A_HUMAN,A0A1W2PPR7_HUMAN
KAT2A_HUMAN,TP4AP_HUMAN
KAT2A_HUMAN,AGRG7_HUMAN
KAT2A_HUMAN,E7EWK3_HUMAN
KAT2A_HUMAN,CASD1_HUMAN
KAT2A_HUMAN,S4R3N7_HUMAN
VDAC2_HUMAN,TA2R8_HUMAN
VDAC2_HUMAN,DNJB7_HUMAN
VDAC2_HUMAN,A0A024R688_HUMAN
VDAC2_HUMAN,KT3K_HUMAN
VDAC2_HUMAN,RSPH1_HUMAN
VDAC2_HUMAN,PP2AA_HUMAN
SCP2_HUMAN,UBX11_HUMAN
SCP2_HUMAN,A0A7P0Z484_HUMAN
SCP2_HUMAN,CR3L2_HUMAN
SCP2_HUMAN,SMG9_HUMAN
SCP2_HUMAN,TULP2_HUMAN
SCP2_HUMAN,A0A024R040_HUMAN
KPYM_HUMAN,ASIC5_HUMAN
KPYM_HUMAN,A0A0S2Z586_HUMAN
KPYM_HUMAN,A0A1W2PQQ0_HUMAN
KPYM_HUMAN,TB22B_HUMAN
KPYM_HUMAN,ATF2_HUMAN
KPYM_HUMAN,ZN649_HUMAN
G3BP1_HUMAN,H0Y322_HUMAN
G3BP1_HUMAN,MDM4_HUMAN
G3BP1_HUMAN,RL1D1_HUMAN
G3BP1_HUMAN,B0QYD3_HUMAN
G3BP1_HUMAN,B0QYS6_HUMAN
G3BP1_HUMAN,G3V0E4_HUMAN
CXB1_HUMAN,CD20_HUMAN
CXB1_HUMAN,THTR_HUMAN
CXB1_HUMAN,E9PCF2_HUMAN
CXB1_HUMAN,MEMO1_HUMAN
CXB1_HUMAN,TATD1_HUMAN
CXB1_HUMAN,A0A7I2V3H5_HUMAN
RAF1_HUMAN,E5KRP5_HUMAN
RAF1_HUMAN,E7EX17_HUMAN
RAF1_HUMAN,F5H7P7_HUMAN
RAF1_HUMAN,GTR12_HUMAN
RAF1_HUMAN,A0A6Q8PGW4_HUMAN
RAF1_HUMAN,E7EV75_HUMAN
H17B6_HUMAN,COX18_HUMAN
H17B6_HUMAN,A0A0A0MRN9_HUMAN
H17B6_HUMAN,XCR1_HUMAN
H17B6_HUMAN,A0A0S2Z3L0_HUMAN
H17B6_HUMAN,CK042_HUMAN
H17B6_HUMAN,C1T9A_HUMAN
AK1C2_HUMAN,A0A140VK59_HUMAN
AK1C2_HUMAN,CATB_HUMAN
AK1C2_HUMAN,H0YLF5_HUMAN
AK1C2_HUMAN,TM10A_HUMAN
AK1C2_HUMAN,G3V0E7_HUMAN
AK1C2_HUMAN,GPVI_HUMAN
DHX9_HUMAN,FLIP1_HUMAN
DHX9_HUMAN,GRM5_HUMAN
DHX9_HUMAN,A0A0A0MS99_HUMAN
DHX9_HUMAN,A0A8I5KSL3_HUMAN
DHX9_HUMAN,AFF1_HUMAN
DHX9_HUMAN,HIPK3_HUMAN
SKP1_HUMAN,DDIT3_HUMAN
SKP1_HUMAN,TSPO_HUMAN
SKP1_HUMAN,EREG_HUMAN
SKP1_HUMAN,SAT1_HUMAN
SKP1_HUMAN,CDN2C_HUMAN
SKP1_HUMAN,LEP_HUMAN
LPH_HUMAN,A0A2R8Y4T1_HUMAN
LPH_HUMAN,GRDN_HUMAN
LPH_HUMAN,A0A8I5KXX8_HUMAN
LPH_HUMAN,PCSK5_HUMAN
LPH_HUMAN,A0A8I5KU87_HUMAN
LPH_HUMAN,ZN236_HUMAN
CE128_HUMAN,TLR8_HUMAN
CE128_HUMAN,NOD2_HUMAN
CE128_HUMAN,AT2A2_HUMAN
CE128_HUMAN,CNTN2_HUMAN
CE128_HUMAN,A0A1W2PRB5_HUMAN
CE128_HUMAN,Q5SQH4_HUMAN
RBP2_HUMAN,A0A0A0MSA0_HUMAN
RBP2_HUMAN,LAMA3_HUMAN
RBP2_HUMAN,A0A7P0T8F0_HUMAN
RBP2_HUMAN,MUC3A_HUMAN
RBP2_HUMAN,A0A8J9C4H3_HUMAN
RBP2_HUMAN,A0A7P0T9K8_HUMAN
S10A9_HUMAN,SPT4H_HUMAN
S10A9_HUMAN,KV133_HUMAN
S10A9_HUMAN,BET1_HUMAN
S10A9_HUMAN,RL34_HUMAN
S10A9_HUMAN,GBRAP_HUMAN
S10A9_HUMAN,SMS_HUMAN
GAK_HUMAN,G3V3F7_HUMAN
GAK_HUMAN,A1L461_HUMAN
GAK_HUMAN,CAMP3_HUMAN
GAK_HUMAN,A0A0A0MRM8_HUMAN
GAK_HUMAN,MAGL2_HUMAN
GAK_HUMAN,RAPH1_HUMAN
ACSL6_HUMAN,TBK1_HUMAN
ACSL6_HUMAN,SL9A7_HUMAN
ACSL6_HUMAN,PCCA_HUMAN
ACSL6_HUMAN,DAAF1_HUMAN
ACSL6_HUMAN,CCNT2_HUMAN
ACSL6_HUMAN,FYB2_HUMAN
LCAT_HUMAN,IRAK4_HUMAN
LCAT_HUMAN,ADA2C_HUMAN
LCAT_HUMAN,RNF25_HUMAN
LCAT_HUMAN,TF2H4_HUMAN
LCAT_HUMAN,TRM11_HUMAN
LCAT_HUMAN,TGFI1_HUMAN
RUNX1_HUMAN,A0A1W2PQ47_HUMAN
RUNX1_HUMAN,F1DAL1_HUMAN
RUNX1_HUMAN,TM1L1_HUMAN
RUNX1_HUMAN,E9PRZ1_HUMAN
RUNX1_HUMAN,ZN141_HUMAN
RUNX1_HUMAN,A0A7I2V5M7_HUMAN
5NT3A_HUMAN,K7EKQ2_HUMAN
5NT3A_HUMAN,GP139_HUMAN
5NT3A_HUMAN,A0A0A0MRX3_HUMAN
5NT3A_HUMAN,H0YMB0_HUMAN
5NT3A_HUMAN,RN167_HUMAN
5NT3A_HUMAN,THUM1_HUMAN
EHMT1_HUMAN,TAOK2_HUMAN
EHMT1_HUMAN,CAND2_HUMAN
EHMT1_HUMAN,A0A2X0SFL3_HUMAN
EHMT1_HUMAN,AT2B4_HUMAN
EHMT1_HUMAN,BRD8_HUMAN
EHMT1_HUMAN,EDRF1_HUMAN
GRHL3_HUMAN,CKAP4_HUMAN
GRHL3_HUMAN,CK5P1_HUMAN
GRHL3_HUMAN,PROD_HUMAN
GRHL3_HUMAN,LIRB2_HUMAN
GRHL3_HUMAN,PTN6_HUMAN
GRHL3_HUMAN,ZMY11_HUMAN
CHSS2_HUMAN,A0A024R1Z9_HUMAN
CHSS2_HUMAN,PLOD2_HUMAN
CHSS2_HUMAN,A5D8Y1_HUMAN
CHSS2_HUMAN,I17RD_HUMAN
CHSS2_HUMAN,PLOD3_HUMAN
CHSS2_HUMAN,DPP3_HUMAN
D103A_HUMAN,D6RD56_HUMAN
D103A_HUMAN,UQCC5_HUMAN
D103A_HUMAN,E9PS22_HUMAN
D103A_HUMAN,A0A1W2PPA3_HUMAN
D103A_HUMAN,E5RJE7_HUMAN
D103A_HUMAN,MT3_HUMAN
STAT3_HUMAN,MKLN1_HUMAN
STAT3_HUMAN,HIC1_HUMAN
STAT3_HUMAN,STON1_HUMAN
STAT3_HUMAN,P3H3_HUMAN
STAT3_HUMAN,FOXK1_HUMAN
STAT3_HUMAN,FXL13_HUMAN
HDAC6_HUMAN,A0A494C1K3_HUMAN
HDAC6_HUMAN,HEPH_HUMAN
HDAC6_HUMAN,BMP2K_HUMAN
HDAC6_HUMAN,CTSRG_HUMAN
HDAC6_HUMAN,HPHL1_HUMAN
HDAC6_HUMAN,A0A5F9ZI57_HUMAN
PCM1_HUMAN,K1549_HUMAN
PCM1_HUMAN,A0A8I5KRS9_HUMAN
PCM1_HUMAN,GRB1L_HUMAN
PCM1_HUMAN,SKT_HUMAN
PCM1_HUMAN,TNR6A_HUMAN
PCM1_HUMAN,MYH4_HUMAN
NOS3_HUMAN,FHDC1_HUMAN
NOS3_HUMAN,ITAM_HUMAN
NOS3_HUMAN,CF251_HUMAN
NOS3_HUMAN,E9PF63_HUMAN
NOS3_HUMAN,AP3D1_HUMAN
NOS3_HUMAN,SGSM1_HUMAN
NUD11_HUMAN,B9A008_HUMAN
NUD11_HUMAN,A0A0P1J1R0_HUMAN
NUD11_HUMAN,PLD3A_HUMAN
NUD11_HUMAN,RHEX_HUMAN
NUD11_HUMAN,C9JJ39_HUMAN
NUD11_HUMAN,A0A7P0TA44_HUMAN
ZRAB3_HUMAN,ITA4_HUMAN
ZRAB3_HUMAN,HIP1_HUMAN
ZRAB3_HUMAN,NLRP3_HUMAN
ZRAB3_HUMAN,ACK1_HUMAN
ZRAB3_HUMAN,MORC2_HUMAN
ZRAB3_HUMAN,TLR9_HUMAN
HSPA9_HUMAN,IRAK1_HUMAN
HSPA9_HUMAN,ORC3_HUMAN
HSPA9_HUMAN,ACSL4_HUMAN
HSPA9_HUMAN,MRE11_HUMAN
HSPA9_HUMAN,H0Y742_HUMAN
HSPA9_HUMAN,CAPR1_HUMAN
ST2A1_HUMAN,B4DJ75_HUMAN
ST2A1_HUMAN,A0A0S2Z497_HUMAN
ST2A1_HUMAN,A0A384P622_HUMAN
ST2A1_HUMAN,K7EMG5_HUMAN
ST2A1_HUMAN,NHEJ1_HUMAN
ST2A1_HUMAN,TA2R4_HUMAN
ERN1_HUMAN,A0A087WWP4_HUMAN
ERN1_HUMAN,ANO7_HUMAN
ERN1_HUMAN,A0A0S2Z4W4_HUMAN
ERN1_HUMAN,A0A804HKJ6_HUMAN
ERN1_HUMAN,F8VS42_HUMAN
ERN1_HUMAN,URGCP_HUMAN
MARC1_HUMAN,ERFE_HUMAN
MARC1_HUMAN,A0A2R8Y5A0_HUMAN
MARC1_HUMAN,GRM2A_HUMAN
MARC1_HUMAN,A0A384NYW3_HUMAN
MARC1_HUMAN,A0A2R8YDP2_HUMAN
MARC1_HUMAN,PON3_HUMAN
ZO1_HUMAN,LAMA4_HUMAN
ZO1_HUMAN,TAF1L_HUMAN
ZO1_HUMAN,A0A2U3TZV9_HUMAN
ZO1_HUMAN,WNK3_HUMAN
ZO1_HUMAN,MAST2_HUMAN
ZO1_HUMAN,A0A2R8Y6C9_HUMAN
PAIP2_HUMAN,K7EK07_HUMAN
PAIP2_HUMAN,M0QXX5_HUMAN
PAIP2_HUMAN,SH21B_HUMAN
PAIP2_HUMAN,RS12_HUMAN
PAIP2_HUMAN,Q15302_HUMAN
PAIP2_HUMAN,K7ENR2_HUMAN
ATG4B_HUMAN,CGL_HUMAN
ATG4B_HUMAN,SFTPD_HUMAN
ATG4B_HUMAN,BMP4_HUMAN
ATG4B_HUMAN,P2RX3_HUMAN
ATG4B_HUMAN,PAR2_HUMAN
ATG4B_HUMAN,HERP1_HUMAN
LEG1_HUMAN,VAMP4_HUMAN
LEG1_HUMAN,Q13429_HUMAN
LEG1_HUMAN,PROF1_HUMAN
LEG1_HUMAN,TXN4A_HUMAN
LEG1_HUMAN,AP2S1_HUMAN
LEG1_HUMAN,PROF2_HUMAN
AMPN_HUMAN,HXK3_HUMAN
AMPN_HUMAN,ESYT2_HUMAN
AMPN_HUMAN,DNLI1_HUMAN
AMPN_HUMAN,TNPO3_HUMAN
AMPN_HUMAN,BCLF1_HUMAN
AMPN_HUMAN,ANDR_HUMAN
JIP2_HUMAN,DDX21_HUMAN
JIP2_HUMAN,SUV3_HUMAN
JIP2_HUMAN,TLR2_HUMAN
JIP2_HUMAN,SEM3F_HUMAN
JIP2_HUMAN,UBP1_HUMAN
JIP2_HUMAN,A0A096LNR9_HUMAN
MT1G_HUMAN,MT1E_HUMAN
MT1G_HUMAN,COX7C_HUMAN
MT1G_HUMAN,A5JUZ3_HUMAN
MT1G_HUMAN,DFB4A_HUMAN
MT1G_HUMAN,H0YM04_HUMAN
MT1G_HUMAN,A0A087WU07_HUMAN
SAT2_HUMAN,Q6FGW4_HUMAN
SAT2_HUMAN,E7EWZ0_HUMAN
SAT2_HUMAN,A0A7P0TB81_HUMAN
SAT2_HUMAN,H0YNG2_HUMAN
SAT2_HUMAN,Q5SZG1_HUMAN
SAT2_HUMAN,A0A087WY90_HUMAN
FYN_HUMAN,A0A140VK65_HUMAN
FYN_HUMAN,ZBT45_HUMAN
FYN_HUMAN,KCA10_HUMAN
FYN_HUMAN,K2C72_HUMAN
FYN_HUMAN,A0A669KB03_HUMAN
FYN_HUMAN,K7EK11_HUMAN
CP4V2_HUMAN,A0A494BZW7_HUMAN
CP4V2_HUMAN,NCKX5_HUMAN
CP4V2_HUMAN,A0A7P0Z4K4_HUMAN
CP4V2_HUMAN,KCNA2_HUMAN
CP4V2_HUMAN,LRP11_HUMAN
CP4V2_HUMAN,PYRD1_HUMAN
BST2_HUMAN,A0A6Q8PGY1_HUMAN
