tp_id,ntp_id
MSCS_ECOLI,ECH2M_ARATH
MSCS_ECOLI,SR34A_ARATH
MSCS_ECOLI,SK2_ARATH
MSCS_ECOLI,FAF4_ARATH
MSCS_ECOLI,GATY_ECOLI
DHQSD_ARATH,ASNS2_ARATH
DHQSD_ARATH,AAE20_ARATH
DHQSD_ARATH,A4FVN8_ARATH
DHQSD_ARATH,CPNA2_ARATH
DHQSD_ARATH,F4JHC4_ARATH
DHQSD_ARATH,F4KEA3_ARATH
MLF1_MOUSE,Q99232_MOUSE
MLF1_MOUSE,KLRA7_MOUSE
MLF1_MOUSE,DJC27_MOUSE
MLF1_MOUSE,AT1B3_MOUSE
MLF1_MOUSE,ANKR7_MOUSE
MLF1_MOUSE,CCS_MOUSE
NAC2_ARATH,A8MR39_ARATH
NAC2_ARATH,BCH2_ARATH
NAC2_ARATH,ATL2_ARATH
NAC2_ARATH,DDPS1_ARATH
NAC2_ARATH,BH094_ARATH
NAC2_ARATH,RPIA_MOUSE
VTC4_ARATH,PLCA_MOUSE
VTC4_ARATH,TPM2_MOUSE
VTC4_ARATH,G0YZM8_MOUSE
VTC4_ARATH,MED8_MOUSE
VTC4_ARATH,ESTD_MOUSE
VTC4_ARATH,PPR3B_MOUSE
FREE1_ARATH,RAD17_ARATH
FREE1_ARATH,MYRS2_ARATH
FREE1_ARATH,LMNB1_MOUSE
FREE1_ARATH,K2C1B_MOUSE
FREE1_ARATH,AAE11_ARATH
FREE1_ARATH,WSCD2_MOUSE
Q8RWT5_ARATH,PRRP3_ARATH
Q8RWT5_ARATH,STY17_ARATH
Q8RWT5_ARATH,LINS_ARATH
Q8RWT5_ARATH,4CL4_ARATH
Q8RWT5_ARATH,GUX2_ARATH
Q8RWT5_ARATH,AK1_ARATH
F4I9D5_ARATH,PDS_ARATH
F4I9D5_ARATH,OTOP2_MOUSE
F4I9D5_ARATH,FADK_ECOLI
F4I9D5_ARATH,GUX5_ARATH
F4I9D5_ARATH,PTR10_ARATH
F4I9D5_ARATH,PME46_ARATH
PTR7_ARATH,4CL1_ARATH
PTR7_ARATH,EST1E_MOUSE
PTR7_ARATH,MASY_ARATH
PTR7_ARATH,SUN5_ARATH
PTR7_ARATH,ASNS_MOUSE
PTR7_ARATH,4CLL9_ARATH
HIS4_ARATH,CARM1_MOUSE
HIS4_ARATH,BBS1_MOUSE
HIS4_ARATH,RECQ_ECOLI
HIS4_ARATH,PGMC1_ARATH
HIS4_ARATH,EYA1_MOUSE
HIS4_ARATH,DLD_ARATH
GEX1_ARATH,ICS1_ARATH
GEX1_ARATH,TGFR2_MOUSE
GEX1_ARATH,HSCA_ECOLI
GEX1_ARATH,CNDH2_MOUSE
GEX1_ARATH,ZAP70_MOUSE
GEX1_ARATH,COE2_MOUSE
G6PI_MOUSE,CCX2_ARATH
G6PI_MOUSE,EIL5_ARATH
G6PI_MOUSE,LAC11_ARATH
G6PI_MOUSE,DPIB_ECOLI
G6PI_MOUSE,4CL2_ARATH
G6PI_MOUSE,ALAT2_ARATH
ADT2_MOUSE,SAT5_ARATH
ADT2_MOUSE,A8MQQ8_ARATH
ADT2_MOUSE,PECR_MOUSE
ADT2_MOUSE,FBRL1_ARATH
ADT2_MOUSE,ECH2_ARATH
ADT2_MOUSE,PDX11_ARATH
ADT1_MOUSE,ALSB_ECOLI
ADT1_MOUSE,B3GT5_MOUSE
ADT1_MOUSE,GTRB_ECOLI
ADT1_MOUSE,ERFK_ECOLI
ADT1_MOUSE,FLGJ_ECOLI
ADT1_MOUSE,COPE_MOUSE
MCP2_ECOLI,PME6_ARATH
MCP2_ECOLI,F4JP80_ARATH
MCP2_ECOLI,Q84WU1_ARATH
MCP2_ECOLI,Q0WNX3_ARATH
MCP2_ECOLI,DHFS_ARATH
MCP2_ECOLI,CPNE7_MOUSE
AIRE_MOUSE,TBL1_ARATH
AIRE_MOUSE,MMSA_MOUSE
AIRE_MOUSE,PR19B_ARATH
AIRE_MOUSE,ALB32_ARATH
AIRE_MOUSE,Q80VF3_MOUSE
AIRE_MOUSE,WRK42_ARATH
RPK1_ARATH,AXL1_ARATH
RPK1_ARATH,LEU1_ECOLI
RPK1_ARATH,CISY2_ARATH
RPK1_ARATH,C7351_ARATH
RPK1_ARATH,A0A3Q4EGU0_MOUSE
RPK1_ARATH,F4J6P6_ARATH
DRTS1_ARATH,1A12_ARATH
DRTS1_ARATH,ULP1A_ARATH
DRTS1_ARATH,BGL15_ARATH
DRTS1_ARATH,2A5E_ARATH
DRTS1_ARATH,ARI14_ARATH
DRTS1_ARATH,DCE2_ARATH
TPS1L_ARATH,Q6NKR8_ARATH
TPS1L_ARATH,PMK_ARATH
TPS1L_ARATH,BICL2_MOUSE
TPS1L_ARATH,TBL17_ARATH
TPS1L_ARATH,Q9SYL7_ARATH
TPS1L_ARATH,WRKY3_ARATH
BIK1_ARATH,AACT1_ARATH
BIK1_ARATH,AOP3L_ARATH
BIK1_ARATH,A1L4Y4_ARATH
BIK1_ARATH,ADT3_ARATH
BIK1_ARATH,ARC1A_ARATH
BIK1_ARATH,COL14_ARATH
CHSY_ARATH,FUT13_ARATH
CHSY_ARATH,HFB2B_ARATH
CHSY_ARATH,F4JN67_ARATH
CHSY_ARATH,KIME_ARATH
CHSY_ARATH,F4K452_ARATH
CHSY_ARATH,F4KBV6_ARATH
RIBF_ECOLI,SFMH_ECOLI
RIBF_ECOLI,A1A6J3_ARATH
RIBF_ECOLI,ATPG3_ARATH
RIBF_ECOLI,CAN1_ARATH
RIBF_ECOLI,CXE12_ARATH
RIBF_ECOLI,EB1C_ARATH
AIMP1_MOUSE,RIR4_ECOLI
AIMP1_MOUSE,Q9FNB9_ARATH
AIMP1_MOUSE,O48720_ARATH
AIMP1_MOUSE,Q9LXY7_ARATH
AIMP1_MOUSE,PER4_ARATH
AIMP1_MOUSE,CBL_ECOLI
MALY_ECOLI,DGP3_ARATH
MALY_ECOLI,CADH3_ARATH
MALY_ECOLI,PS13A_ARATH
MALY_ECOLI,Q9SUC4_ARATH
MALY_ECOLI,APXS_ARATH
MALY_ECOLI,DPNPH_ARATH
OMPT_ECOLI,Q9ZQE0_ARATH
OMPT_ECOLI,IPK_ARATH
OMPT_ECOLI,AI5L1_ARATH
OMPT_ECOLI,UNG_ARATH
OMPT_ECOLI,LSRD_ECOLI
OMPT_ECOLI,BKN1_ARATH
RNF41_MOUSE,FBX8_MOUSE
RNF41_MOUSE,ZNRF4_MOUSE
RNF41_MOUSE,GCAA_MOUSE
RNF41_MOUSE,Q0VEP0_MOUSE
RNF41_MOUSE,CCNH_MOUSE
RNF41_MOUSE,EIF3G_MOUSE
LYN_MOUSE,F4I2F0_ARATH
LYN_MOUSE,IX14H_ARATH
LYN_MOUSE,CP239_MOUSE
LYN_MOUSE,AL8A1_MOUSE
LYN_MOUSE,BLUS1_ARATH
LYN_MOUSE,BGL14_ARATH
ANKR1_MOUSE,Q8VG01_MOUSE
ANKR1_MOUSE,S35A3_MOUSE
ANKR1_MOUSE,BRG3_ARATH
ANKR1_MOUSE,TR119_MOUSE
ANKR1_MOUSE,TA2R7_MOUSE
ANKR1_MOUSE,CIP8_ARATH
AES_ECOLI,SOT13_ARATH
AES_ECOLI,OTU1_ARATH
AES_ECOLI,VTA1_MOUSE
AES_ECOLI,Q9FJJ6_ARATH
AES_ECOLI,O04083_ARATH
AES_ECOLI,FMT_ECOLI
YY1_ARATH,DGR2_ARATH
YY1_ARATH,BMP15_MOUSE
YY1_ARATH,F4HZE0_ARATH
YY1_ARATH,NIMT_ECOLI
YY1_ARATH,FNRL2_ARATH
YY1_ARATH,Q9LF51_ARATH
INO1_ARATH,Q50E62_MOUSE
INO1_ARATH,P4HTM_MOUSE
INO1_ARATH,NDUV1_ARATH
INO1_ARATH,ZSC4D_MOUSE
INO1_ARATH,BH049_ARATH
INO1_ARATH,Q9SR09_ARATH
PSY_ARATH,AUG4_ARATH
PSY_ARATH,ACLA2_ARATH
PSY_ARATH,ERA_ARATH
PSY_ARATH,CKL5_ARATH
PSY_ARATH,MVD1_MOUSE
PSY_ARATH,AROD4_ARATH
AIMP2_MOUSE,AGD13_ARATH
AIMP2_MOUSE,OR2C1_MOUSE
AIMP2_MOUSE,HAT14_ARATH
AIMP2_MOUSE,MYB80_ARATH
AIMP2_MOUSE,Q94K59_ARATH
AIMP2_MOUSE,GGPP6_ARATH
CAP12_ARATH,MCA1_ARATH
CAP12_ARATH,NIF3L_MOUSE
CAP12_ARATH,ASHH3_ARATH
CAP12_ARATH,CADH6_ARATH
CAP12_ARATH,Q1PE50_ARATH
CAP12_ARATH,DAPA2_ARATH
MOEA_ECOLI,UIDC_ECOLI
MOEA_ECOLI,Q9LDI9_ARATH
MOEA_ECOLI,GLK1_ARATH
MOEA_ECOLI,LIP2_ARATH
MOEA_ECOLI,FBK70_ARATH
MOEA_ECOLI,MRS25_ARATH
FDFT1_ARATH,SUCB_ARATH
FDFT1_ARATH,RHMT_ECOLI
FDFT1_ARATH,SOTB_ECOLI
FDFT1_ARATH,RIBD_ARATH
FDFT1_ARATH,ACOT6_MOUSE
FDFT1_ARATH,RRA2_ARATH
NADR_ECOLI,BCS1_MOUSE
NADR_ECOLI,BAAT_MOUSE
NADR_ECOLI,ACNT1_MOUSE
NADR_ECOLI,ACL7B_MOUSE
NADR_ECOLI,HNRPF_MOUSE
NADR_ECOLI,NUP42_MOUSE
BUP1_ARATH,UDG_ECOLI
BUP1_ARATH,METL2_MOUSE
BUP1_ARATH,RT4I1_MOUSE
BUP1_ARATH,Q5SSG2_MOUSE
BUP1_ARATH,RCC1_MOUSE
BUP1_ARATH,Q6PH97_MOUSE
AROD3_ARATH,RB47A_ARATH
AROD3_ARATH,Q9LXZ7_ARATH
AROD3_ARATH,BH056_ARATH
AROD3_ARATH,CCB12_ARATH
AROD3_ARATH,CIPKO_ARATH
AROD3_ARATH,ILL4_ARATH
PS6AB_ARATH,GDIB_MOUSE
PS6AB_ARATH,SHIA_ECOLI
PS6AB_ARATH,ENOB_MOUSE
PS6AB_ARATH,TMPS4_MOUSE
PS6AB_ARATH,YHJE_ECOLI
PS6AB_ARATH,GLTP_ECOLI
FOXL2_MOUSE,5MMP_ARATH
FOXL2_MOUSE,ALFC7_ARATH
FOXL2_MOUSE,OD232_ARATH
FOXL2_MOUSE,MRAY_ECOLI
FOXL2_MOUSE,THA1_ARATH
FOXL2_MOUSE,ALFC5_ARATH
BZR1_ARATH,O22248_ARATH
BZR1_ARATH,POHS1_ARATH
BZR1_ARATH,AFP1_ARATH
BZR1_ARATH,GGPP7_ARATH
BZR1_ARATH,ALIS1_ARATH
BZR1_ARATH,A8MR03_ARATH
PUMPK_ARATH,Q9M125_ARATH
PUMPK_ARATH,5FCLL_ARATH
PUMPK_ARATH,BG5_ARATH
PUMPK_ARATH,COLX_ARATH
PUMPK_ARATH,PLSX_ECOLI
PUMPK_ARATH,LT4R1_MOUSE
AROD5_ARATH,HFLK_ECOLI
AROD5_ARATH,AAAS_ARATH
AROD5_ARATH,F4JL60_ARATH
AROD5_ARATH,BAG5_MOUSE
AROD5_ARATH,CBY2_MOUSE
AROD5_ARATH,ARASP_ARATH
DRE2A_ARATH,CITC_ECOLI
DRE2A_ARATH,ZIP3_ARATH
DRE2A_ARATH,DUSA_ECOLI
DRE2A_ARATH,OPPD_ECOLI
DRE2A_ARATH,YEEA_ECOLI
DRE2A_ARATH,KERA_MOUSE
DHAK_ECOLI,F10A1_MOUSE
DHAK_ECOLI,ZIP1_ARATH
DHAK_ECOLI,MTR1B_MOUSE
DHAK_ECOLI,GALR3_MOUSE
DHAK_ECOLI,MBPHL_MOUSE
DHAK_ECOLI,FA81A_MOUSE
ISCS_ECOLI,DOC2G_MOUSE
ISCS_ECOLI,PEPA5_MOUSE
ISCS_ECOLI,I6L9A3_MOUSE
ISCS_ECOLI,Q9D1E7_MOUSE
ISCS_ECOLI,LPCT1_ARATH
ISCS_ECOLI,D0VY58_MOUSE
G3PC1_ARATH,TCEA3_MOUSE
G3PC1_ARATH,Q6PEB5_MOUSE
G3PC1_ARATH,GLO2M_ARATH
G3PC1_ARATH,Q7TNE6_MOUSE
G3PC1_ARATH,Q66JR0_MOUSE
G3PC1_ARATH,Q6W9J7_MOUSE
G3PC2_ARATH,DCUP_ECOLI
G3PC2_ARATH,AFP2_ARATH
G3PC2_ARATH,PURB_MOUSE
G3PC2_ARATH,AURKB_MOUSE
G3PC2_ARATH,SCD4_MOUSE
G3PC2_ARATH,ELMD1_MOUSE
TIG_ECOLI,CD205_ARATH
TIG_ECOLI,JAL40_ARATH
TIG_ECOLI,ACR4_ARATH
TIG_ECOLI,EF1A1_ARATH
TIG_ECOLI,5MAT_ARATH
TIG_ECOLI,U76C4_ARATH
MPI1_ARATH,COQA1_MOUSE
MPI1_ARATH,Q505G3_MOUSE
MPI1_ARATH,GBRA6_MOUSE
MPI1_ARATH,RU17_MOUSE
MPI1_ARATH,K1C27_MOUSE
MPI1_ARATH,PSNA_ARATH
CYSK_ECOLI,TCP20_ARATH
CYSK_ECOLI,NFYC_MOUSE
CYSK_ECOLI,6PGL3_ARATH
CYSK_ECOLI,ELAV1_MOUSE
CYSK_ECOLI,HEM2_MOUSE
CYSK_ECOLI,TDCB_ECOLI
APXT_ARATH,FADI_ECOLI
APXT_ARATH,DEGP1_ARATH
APXT_ARATH,GDL21_ARATH
APXT_ARATH,SPRE3_MOUSE
APXT_ARATH,TOLB_ECOLI
APXT_ARATH,ACOT9_MOUSE
PORA_ARATH,ELC_ARATH
PORA_ARATH,SSR1_MOUSE
PORA_ARATH,TOLA_ECOLI
PORA_ARATH,FABI_ARATH
PORA_ARATH,TRPB_ECOLI
PORA_ARATH,KNAT4_ARATH
LDHA_MOUSE,GP146_MOUSE
LDHA_MOUSE,RAD51_MOUSE
LDHA_MOUSE,RSMC_ECOLI
LDHA_MOUSE,ACOT8_MOUSE
LDHA_MOUSE,A0A0A6YY53_MOUSE
LDHA_MOUSE,RUVB_ECOLI
MDHP_ARATH,CADM4_MOUSE
MDHP_ARATH,MAEA_MOUSE
MDHP_ARATH,BABA2_MOUSE
MDHP_ARATH,RFOX1_MOUSE
MDHP_ARATH,SNIP1_MOUSE
MDHP_ARATH,R3GEF_MOUSE
PDRP1_ARATH,DOR_ARATH
PDRP1_ARATH,MP2K1_MOUSE
PDRP1_ARATH,GMPPA_MOUSE
PDRP1_ARATH,HT1_ARATH
PDRP1_ARATH,RLMI_ECOLI
PDRP1_ARATH,METC_ECOLI
G3P1_ECOLI,ACL5_ARATH
G3P1_ECOLI,KCNK1_MOUSE
G3P1_ECOLI,NFYA_MOUSE
G3P1_ECOLI,TACD2_MOUSE
G3P1_ECOLI,VP26A_MOUSE
G3P1_ECOLI,PURA_MOUSE
MK01_MOUSE,SMS2_MOUSE
MK01_MOUSE,Q543D2_MOUSE
MK01_MOUSE,DHSO_ARATH
MK01_MOUSE,Q8K3L4_MOUSE
MK01_MOUSE,TLRN1_MOUSE
MK01_MOUSE,RILP_MOUSE
PORB_ARATH,GLXK1_ECOLI
PORB_ARATH,B4GT1_MOUSE
PORB_ARATH,SPO12_ARATH
PORB_ARATH,B1L_ARATH
PORB_ARATH,KAP1_MOUSE
PORB_ARATH,KLDC3_MOUSE
EF1A3_ARATH,AED1_ARATH
EF1A3_ARATH,BH062_ARATH
EF1A3_ARATH,GSA2_ARATH
EF1A3_ARATH,IFRD1_MOUSE
EF1A3_ARATH,IDD7_ARATH
EF1A3_ARATH,ABAH4_ARATH
EF1A4_ARATH,Q9LR10_ARATH
EF1A4_ARATH,ARLY_ECOLI
EF1A4_ARATH,MCES_MOUSE
EF1A4_ARATH,WIP3_ARATH
EF1A4_ARATH,UN933_ARATH
EF1A4_ARATH,Q9FJW9_ARATH
MALK_ECOLI,ZDH18_MOUSE
MALK_ECOLI,Q3TJ69_MOUSE
MALK_ECOLI,NNRD_ARATH
MALK_ECOLI,DEK_MOUSE
MALK_ECOLI,CCR5_MOUSE
MALK_ECOLI,RBMY_MOUSE
BIRA_ECOLI,WRK18_ARATH
BIRA_ECOLI,AHL27_ARATH
BIRA_ECOLI,ZC3H8_MOUSE
BIRA_ECOLI,GAS2_MOUSE
BIRA_ECOLI,SIC_ARATH
BIRA_ECOLI,RBG3_ARATH
APXS_ARATH,RGGA_ARATH
APXS_ARATH,S8H_ARATH
APXS_ARATH,MLTB_ECOLI
APXS_ARATH,A70_ARATH
APXS_ARATH,ACTA_MOUSE
APXS_ARATH,SERC_ECOLI
G3P_MOUSE,M3K20_ARATH
G3P_MOUSE,M3K18_ARATH
G3P_MOUSE,NRL2_ARATH
G3P_MOUSE,DMC1_MOUSE
G3P_MOUSE,AK1CL_MOUSE
G3P_MOUSE,PDGFC_MOUSE
AMPA_ECOLI,Y3304_ARATH
AMPA_ECOLI,CA1P_ARATH
AMPA_ECOLI,BLH7_ARATH
AMPA_ECOLI,DTX9_ARATH
AMPA_ECOLI,FBX3_MOUSE
AMPA_ECOLI,DNJ36_ARATH
AROD2_ARATH,CXG1_MOUSE
AROD2_ARATH,CGF2_ARATH
AROD2_ARATH,TEEBE_ARATH
AROD2_ARATH,TLP7_ARATH
AROD2_ARATH,TDH_MOUSE
AROD2_ARATH,FOXI1_MOUSE
HXK2_ARATH,VMAT1_MOUSE
HXK2_ARATH,Q9LST0_ARATH
HXK2_ARATH,ENO1_ARATH
HXK2_ARATH,YLAT2_MOUSE
HXK2_ARATH,PPM1H_MOUSE
HXK2_ARATH,BGL34_ARATH
DEGQ_ECOLI,CBPQ_MOUSE
DEGQ_ECOLI,C7162_ARATH
DEGQ_ECOLI,FRL2I_ARATH
DEGQ_ECOLI,A0A1Y7VIS4_MOUSE
DEGQ_ECOLI,Q8RWJ5_ARATH
DEGQ_ECOLI,AATP1_ARATH
MPPA2_ARATH,MMP10_MOUSE
MPPA2_ARATH,NYX_MOUSE
MPPA2_ARATH,U2AF2_MOUSE
MPPA2_ARATH,Q8R1H9_MOUSE
MPPA2_ARATH,S61A2_MOUSE
MPPA2_ARATH,SCMC1_MOUSE
HXK1_ARATH,HFA1B_ARATH
HXK1_ARATH,TM1L1_MOUSE
HXK1_ARATH,RL3R1_MOUSE
HXK1_ARATH,TYRR_ECOLI
HXK1_ARATH,SBP1_MOUSE
HXK1_ARATH,RBL_ARATH
ASPG2_ECOLI,ADK_MOUSE
ASPG2_ECOLI,MAFA_MOUSE
ASPG2_ECOLI,DPO4_ECOLI
ASPG2_ECOLI,ZDH16_MOUSE
ASPG2_ECOLI,MDHX1_ARATH
ASPG2_ECOLI,GNAQ_MOUSE
HXKL2_ARATH,S36A2_MOUSE
HXKL2_ARATH,MOT4_MOUSE
HXKL2_ARATH,Q5SXC4_MOUSE
HXKL2_ARATH,RO52_MOUSE
HXKL2_ARATH,PLD3_MOUSE
HXKL2_ARATH,DESM_MOUSE
IQD1_ARATH,Q3TPF1_MOUSE
IQD1_ARATH,MMP1B_MOUSE
IQD1_ARATH,TRI75_MOUSE
IQD1_ARATH,MACA1_MOUSE
IQD1_ARATH,MEAK7_MOUSE
IQD1_ARATH,NUP50_MOUSE
NECD_MOUSE,PP1G_MOUSE
NECD_MOUSE,PITX2_MOUSE
NECD_MOUSE,SOX2_MOUSE
NECD_MOUSE,OFP4_ARATH
NECD_MOUSE,PSD7B_ARATH
NECD_MOUSE,MGLC_ECOLI
ARGI2_ARATH,PSTK_MOUSE
ARGI2_ARATH,A0A3B2WCZ2_MOUSE
ARGI2_ARATH,WNT4_MOUSE
ARGI2_ARATH,PRPH2_MOUSE
ARGI2_ARATH,YBOX3_MOUSE
ARGI2_ARATH,CAHM1_MOUSE
RIBD_ECOLI,RHF1A_ARATH
RIBD_ECOLI,ANM1_MOUSE
RIBD_ECOLI,WNT1_MOUSE
RIBD_ECOLI,SETD7_MOUSE
RIBD_ECOLI,ACTC_MOUSE
RIBD_ECOLI,CD5R2_MOUSE
RSMC_ECOLI,PO5F1_MOUSE
RSMC_ECOLI,XCT_ARATH
RSMC_ECOLI,Q9JIZ5_MOUSE
RSMC_ECOLI,FNTA_ARATH
RSMC_ECOLI,M2K5_ARATH
RSMC_ECOLI,AIPL1_MOUSE
ALDOA_MOUSE,EPOP_MOUSE
ALDOA_MOUSE,MYB28_ARATH
ALDOA_MOUSE,SRK2E_ARATH
ALDOA_MOUSE,SPHK1_MOUSE
ALDOA_MOUSE,ATPG1_ARATH
ALDOA_MOUSE,STING_MOUSE
APR3_ARATH,SPRE1_MOUSE
APR3_ARATH,PAN_ARATH
APR3_ARATH,ADA2B_MOUSE
APR3_ARATH,DNAA_ECOLI
APR3_ARATH,DAA11_MOUSE
APR3_ARATH,CD36_MOUSE
SF3A2_MOUSE,I17RB_MOUSE
SF3A2_MOUSE,KCC2D_MOUSE
SF3A2_MOUSE,AXYLT_ARATH
SF3A2_MOUSE,CALRL_MOUSE
SF3A2_MOUSE,KCNA1_MOUSE
SF3A2_MOUSE,SOLH2_MOUSE
DEGP_ECOLI,PEAM3_ARATH
DEGP_ECOLI,TBX1_MOUSE
DEGP_ECOLI,TRI10_MOUSE
DEGP_ECOLI,NFS1_MOUSE
DEGP_ECOLI,KLF4_MOUSE
DEGP_ECOLI,SPAG8_MOUSE
MMP12_MOUSE,LIPP_MOUSE
MMP12_MOUSE,RNF8_MOUSE
MMP12_MOUSE,BEPA_ECOLI
MMP12_MOUSE,P2RX5_MOUSE
MMP12_MOUSE,B3GLT_MOUSE
MMP12_MOUSE,IFIT2_MOUSE
ATF2_MOUSE,BEST2_MOUSE
ATF2_MOUSE,ERO1B_MOUSE
ATF2_MOUSE,KIN10_ARATH
ATF2_MOUSE,UAP1_ARATH
ATF2_MOUSE,MEF2A_MOUSE
ATF2_MOUSE,WASL_MOUSE
VATB1_ARATH,CDT1B_ARATH
VATB1_ARATH,SUV92_MOUSE
VATB1_ARATH,MYOC_MOUSE
VATB1_ARATH,BMR1B_MOUSE
VATB1_ARATH,C70A2_ARATH
VATB1_ARATH,STK4_MOUSE
HCLS1_MOUSE,Q9CTA9_MOUSE
HCLS1_MOUSE,MCRS1_MOUSE
HCLS1_MOUSE,PRP31_ARATH
HCLS1_MOUSE,MBOA7_MOUSE
HCLS1_MOUSE,PSN1_MOUSE
HCLS1_MOUSE,HNF4A_MOUSE
FOLC_ARATH,ERRFI_MOUSE
FOLC_ARATH,MLO9_ARATH
FOLC_ARATH,TRAIP_MOUSE
FOLC_ARATH,PSG22_MOUSE
FOLC_ARATH,HNRPQ_ARATH
FOLC_ARATH,TRAF2_MOUSE
DACB_ECOLI,KAT8_MOUSE
DACB_ECOLI,TF7L2_MOUSE
DACB_ECOLI,SUFU_MOUSE
DACB_ECOLI,ACHA7_MOUSE
DACB_ECOLI,IQD1_ARATH
DACB_ECOLI,MECP2_MOUSE
MMP3_MOUSE,SIGA_ARATH
MMP3_MOUSE,G6PD_ECOLI
MMP3_MOUSE,GPR39_MOUSE
MMP3_MOUSE,A8MRX5_ARATH
MMP3_MOUSE,S39A8_MOUSE
MMP3_MOUSE,RXRA_MOUSE
