tp_id,ntp_id
PK3CG_MOUSE,ADNP_MOUSE
PK3CG_MOUSE,CLIP2_MOUSE
PK3CG_MOUSE,A0A178WL72_ARATH
PK3CG_MOUSE,SMC5_ARATH
PK3CG_MOUSE,ALY2_ARATH
PK3CG_MOUSE,CHR27_ARATH
PK3CG_MOUSE,DI3L2_ARATH
PK3CG_MOUSE,SPSA4_ARATH
PK3CG_MOUSE,Q8BZ02_MOUSE
PK3CG_MOUSE,F4JN30_ARATH
PK3CG_MOUSE,Q940Y7_ARATH
PK3CG_MOUSE,SPSA3_ARATH
PK3CG_MOUSE,SOQ1_ARATH
PK3CG_MOUSE,KN7D_ARATH
PK3CG_MOUSE,BRD1_MOUSE
PK3CG_MOUSE,E9PX28_MOUSE
PK3CG_MOUSE,ANPRA_MOUSE
PK3CG_MOUSE,DSG1B_MOUSE
PK3CG_MOUSE,Q920S4_MOUSE
PK3CG_MOUSE,SALL4_MOUSE
PK3CG_MOUSE,POLIA_ARATH
PK3CG_MOUSE,TMPS9_MOUSE
PK3CG_MOUSE,UBA1_MOUSE
PK3CG_MOUSE,DNA2_MOUSE
PK3CG_MOUSE,KS6C1_MOUSE
PK3CG_MOUSE,F4JEQ3_ARATH
PK3CG_MOUSE,A0A5F8MPI9_MOUSE
PK3CG_MOUSE,SBCC_ECOLI
PK3CG_MOUSE,RPA2_MOUSE
PK3CG_MOUSE,DSG1A_MOUSE
PK3CG_MOUSE,UBA1Y_MOUSE
PK3CG_MOUSE,FH1_ARATH
PK3CG_MOUSE,F4JVY8_ARATH
PK3CG_MOUSE,E9PXQ7_MOUSE
PK3CG_MOUSE,ATP9A_MOUSE
PK3CG_MOUSE,KDM4A_MOUSE
PK3CG_MOUSE,FKGP_ARATH
PK3CG_MOUSE,VIP2L_ARATH
PK3CG_MOUSE,RBL1_MOUSE
PK3CG_MOUSE,F4KB75_ARATH
PK3CG_MOUSE,F4I901_ARATH
PK3CG_MOUSE,VINC_MOUSE
PK3CG_MOUSE,PEPR1_ARATH
PK3CG_MOUSE,ACK1_MOUSE
PK3CG_MOUSE,CFA70_MOUSE
PK3CG_MOUSE,PTK7_MOUSE
PK3CG_MOUSE,UBP7_MOUSE
PK3CG_MOUSE,PZRN3_MOUSE
PK3CG_MOUSE,RFIP3_MOUSE
PK3CG_MOUSE,MYO1C_MOUSE
PK3CG_MOUSE,SLF1_MOUSE
PK3CG_MOUSE,SRFR1_ARATH
PK3CG_MOUSE,S4A5_MOUSE
PK3CG_MOUSE,BUB1_MOUSE
PK3CG_MOUSE,PCDH8_MOUSE
PK3CG_MOUSE,PDZD8_MOUSE
PK3CG_MOUSE,UBA6_MOUSE
PK3CG_MOUSE,MFHA1_MOUSE
PK3CG_MOUSE,SEC8_ARATH
PK3CG_MOUSE,ITA5_MOUSE
PK3CG_MOUSE,PHYA_ARATH
PK3CG_MOUSE,ITA3_MOUSE
PK3CG_MOUSE,HERC4_MOUSE
PK3CG_MOUSE,KIF11_MOUSE
PK3CG_MOUSE,SP130_MOUSE
PK3CG_MOUSE,ACRB_ECOLI
PK3CG_MOUSE,CHR23_ARATH
PK3CG_MOUSE,PALB2_MOUSE
PK3CG_MOUSE,INVS_MOUSE
PK3CG_MOUSE,NMD3A_MOUSE
PK3CG_MOUSE,TRI33_MOUSE
PK3CG_MOUSE,RGI4_ARATH
PK3CG_MOUSE,RGI1_ARATH
PK3CG_MOUSE,RHG07_MOUSE
PK3CG_MOUSE,FARP1_MOUSE
PK3CG_MOUSE,S12A7_MOUSE
PK3CG_MOUSE,PSYR1_ARATH
PK3CG_MOUSE,KDM4C_MOUSE
PK3CG_MOUSE,UBP25_MOUSE
PK3CG_MOUSE,TRPA1_MOUSE
PK3CG_MOUSE,DLGP2_MOUSE
PK3CG_MOUSE,UBP8_MOUSE
PK3CG_MOUSE,TACC2_MOUSE
PK3CG_MOUSE,SRBP1_MOUSE
PK3CG_MOUSE,PDE3B_MOUSE
PK3CG_MOUSE,RECC_ECOLI
PK3CG_MOUSE,FCSK_MOUSE
PK3CG_MOUSE,MA2A1_MOUSE
PK3CG_MOUSE,DDB1A_ARATH
PK3CG_MOUSE,RNE_ECOLI
PK3CG_MOUSE,ZMIZ1_MOUSE
PK3CG_MOUSE,KN14F_ARATH
PK3CG_MOUSE,REV1_ARATH
PK3CG_MOUSE,MBTP1_MOUSE
PK3CG_MOUSE,NCAM1_MOUSE
PK3CG_MOUSE,NHX7_ARATH
PK3CG_MOUSE,UBP53_MOUSE
PK3CG_MOUSE,SMCA5_MOUSE
PK3CG_MOUSE,PGFRA_MOUSE
PK3CG_MOUSE,XIRP1_MOUSE
PEPR2_ARATH,CKI1_ARATH
PEPR2_ARATH,ARAK_ARATH
PEPR2_ARATH,ACA9_ARATH
PEPR2_ARATH,DEAH6_ARATH
PEPR2_ARATH,PUM2_MOUSE
PEPR2_ARATH,SSY3_ARATH
PEPR2_ARATH,A0A0A6YY37_MOUSE
PEPR2_ARATH,DIAP2_MOUSE
PEPR2_ARATH,CSLD1_ARATH
PEPR2_ARATH,MRTFB_MOUSE
PEPR2_ARATH,GCSP2_ARATH
PEPR2_ARATH,PSKR2_ARATH
PEPR2_ARATH,SPSA1_ARATH
PEPR2_ARATH,AG43_ECOLI
PEPR2_ARATH,DML3_ARATH
PEPR2_ARATH,MTREX_MOUSE
PEPR2_ARATH,MA2C1_MOUSE
PEPR2_ARATH,KIF17_MOUSE
PEPR2_ARATH,KN5A_ARATH
PEPR2_ARATH,GGYF1_MOUSE
PEPR2_ARATH,SSY4_ARATH
PEPR2_ARATH,ACRF_ECOLI
PEPR2_ARATH,Q6PFH4_MOUSE
PEPR2_ARATH,SIPA1_MOUSE
PEPR2_ARATH,AT12A_MOUSE
PEPR2_ARATH,SPL14_ARATH
PEPR2_ARATH,Q9FFF8_ARATH
PEPR2_ARATH,IPO9_MOUSE
PEPR2_ARATH,Q8CFX3_MOUSE
PEPR2_ARATH,ATL4_MOUSE
PEPR2_ARATH,POLIB_ARATH
PEPR2_ARATH,PSD3_MOUSE
PEPR2_ARATH,FRM4B_MOUSE
PEPR2_ARATH,KLOTB_MOUSE
PEPR2_ARATH,O22792_ARATH
PEPR2_ARATH,IPO5_MOUSE
PEPR2_ARATH,ODAD2_MOUSE
PEPR2_ARATH,ACRD_ECOLI
PEPR2_ARATH,ITA4_MOUSE
PEPR2_ARATH,SENP7_MOUSE
PEPR2_ARATH,E9PYG6_MOUSE
PEPR2_ARATH,MYO1A_MOUSE
PEPR2_ARATH,Q925I8_MOUSE
PEPR2_ARATH,MDTF_ECOLI
PEPR2_ARATH,TDR_ARATH
PEPR2_ARATH,L2GL1_MOUSE
PEPR2_ARATH,RNF31_MOUSE
PEPR2_ARATH,ZEB1_MOUSE
PEPR2_ARATH,GUC2D_MOUSE
PEPR2_ARATH,KN4A_ARATH
PEPR2_ARATH,CORIN_MOUSE
PEPR2_ARATH,MDTB_ECOLI
PEPR2_ARATH,DSG2_MOUSE
PEPR2_ARATH,E9QAP7_MOUSE
PEPR2_ARATH,MER3_ARATH
PEPR2_ARATH,UBE4_ARATH
PEPR2_ARATH,SWA2_ARATH
PEPR2_ARATH,TIE1_MOUSE
PEPR2_ARATH,SBT61_ARATH
PEPR2_ARATH,VPS54_ARATH
PEPR2_ARATH,NAL12_MOUSE
PEPR2_ARATH,SMCA1_MOUSE
PEPR2_ARATH,CNTN5_MOUSE
PEPR2_ARATH,F4JAV9_ARATH
PEPR2_ARATH,ATX5_ARATH
PEPR2_ARATH,NU98A_ARATH
PEPR2_ARATH,PEAR1_MOUSE
PEPR2_ARATH,CO6A2_MOUSE
PEPR2_ARATH,MICA1_MOUSE
PEPR2_ARATH,ADCY1_MOUSE
PEPR2_ARATH,Q91ZZ2_MOUSE
PEPR2_ARATH,ANPRB_MOUSE
PEPR2_ARATH,REST_MOUSE
PEPR2_ARATH,PKHM1_MOUSE
PEPR2_ARATH,F4J8C7_ARATH
PEPR2_ARATH,PP399_ARATH
PEPR2_ARATH,PK3CG_MOUSE
PEPR2_ARATH,RIMB2_MOUSE
PEPR2_ARATH,RNL_ARATH
PEPR2_ARATH,BMPR2_MOUSE
PEPR2_ARATH,GLI1_MOUSE
PEPR2_ARATH,DDB1_MOUSE
PEPR2_ARATH,S4A7_MOUSE
PEPR2_ARATH,DGLA_MOUSE
PEPR2_ARATH,DAAM2_MOUSE
PEPR2_ARATH,TRPM8_MOUSE
PEPR2_ARATH,F4KCL4_ARATH
PEPR2_ARATH,CA2D1_MOUSE
PEPR2_ARATH,PLDZ2_ARATH
PEPR2_ARATH,FARP2_MOUSE
PEPR2_ARATH,ULK2_MOUSE
PEPR2_ARATH,NUP96_ARATH
PEPR2_ARATH,ISW2_ARATH
PEPR2_ARATH,Q3UUK5_MOUSE
PEPR2_ARATH,RTEL1_ARATH
PEPR2_ARATH,Q7TN74_MOUSE
PEPR2_ARATH,IQCH_MOUSE
PEPR2_ARATH,AHK3_ARATH
PEPR2_ARATH,NLRC3_MOUSE
PEPR2_ARATH,Q9LRY7_ARATH
MOAE_ECOLI,ADF5_ARATH
MOAE_ECOLI,ADF6_ARATH
MOAE_ECOLI,Q9CTU9_MOUSE
MOAE_ECOLI,BH154_ARATH
MOAE_ECOLI,ASK14_ARATH
MOAE_ECOLI,CXXS2_ARATH
MOAE_ECOLI,NDK1_ARATH
MOAE_ECOLI,CALM6_ARATH
MOAE_ECOLI,CALM3_ARATH
MOAE_ECOLI,FOLB1_ARATH
MOAE_ECOLI,PCR1_ARATH
MOAE_ECOLI,GAT15_ARATH
MOAE_ECOLI,CML13_ARATH
MOAE_ECOLI,H2B10_ARATH
MOAE_ECOLI,HS176_ARATH
MOAE_ECOLI,DRE2H_ARATH
MOAE_ECOLI,HS17B_ARATH
MOAE_ECOLI,Q9C8R7_ARATH
MOAE_ECOLI,CSPLG_ARATH
MOAE_ECOLI,CML15_ARATH
MOAE_ECOLI,COPT5_ARATH
MOAE_ECOLI,CML2_ARATH
MOAE_ECOLI,CML6_ARATH
MOAE_ECOLI,COPT6_ARATH
MOAE_ECOLI,CML3_ARATH
MOAE_ECOLI,DNAT2_ARATH
MOAE_ECOLI,DD11_ARATH
MOAE_ECOLI,PSAE2_ARATH
MOAE_ECOLI,RPAB3_MOUSE
MOAE_ECOLI,EM1_ARATH
MOAE_ECOLI,RPD6A_ARATH
MOAE_ECOLI,F4KEU1_ARATH
MOAE_ECOLI,F4K1D3_ARATH
MOAE_ECOLI,F4J5R0_ARATH
MOAE_ECOLI,GDU4_ARATH
MOAE_ECOLI,Q63Z96_ARATH
MOAE_ECOLI,MD22A_ARATH
MOAE_ECOLI,F4KDR2_ARATH
MOAE_ECOLI,FLZ15_ARATH
MOAE_ECOLI,GNA1_ARATH
MOAE_ECOLI,H2A5_ARATH
MOAE_ECOLI,FTRC_ARATH
MOAE_ECOLI,HIP20_ARATH
MOAE_ECOLI,Q9LSM6_ARATH
MOAE_ECOLI,LALBA_MOUSE
MOAE_ECOLI,HIP22_ARATH
MOAE_ECOLI,YIIR_ECOLI
MOAE_ECOLI,HSP17_ARATH
MOAE_ECOLI,IBH1_ARATH
MOAE_ECOLI,HIP21_ARATH
MOAE_ECOLI,NHP2_ARATH
MOAE_ECOLI,USPF_ECOLI
MOAE_ECOLI,MSRB7_ARATH
MOAE_ECOLI,LOL2_ARATH
MOAE_ECOLI,O82760_ARATH
MOAE_ECOLI,HYH_ARATH
MOAE_ECOLI,YCCF_ECOLI
MOAE_ECOLI,MEE8_ARATH
MOAE_ECOLI,MED28_ARATH
MOAE_ECOLI,ORRM2_ARATH
MOAE_ECOLI,PH1_ARATH
MOAE_ECOLI,LQY1_ARATH
MOAE_ECOLI,Q96274_ARATH
MOAE_ECOLI,MD22B_ARATH
MOAE_ECOLI,Q9FL37_ARATH
MOAE_ECOLI,RS155_ARATH
MOAE_ECOLI,RR7_ARATH
MOAE_ECOLI,PEN2_ARATH
MOAE_ECOLI,PCR2_ARATH
MOAE_ECOLI,NDRP2_ARATH
MOAE_ECOLI,RIC10_ARATH
MOAE_ECOLI,O22978_ARATH
MOAE_ECOLI,Q67XK8_ARATH
MOAE_ECOLI,O3L3_ARATH
MOAE_ECOLI,PP16A_ARATH
MOAE_ECOLI,Q9LTT7_ARATH
MOAE_ECOLI,Q29PT3_ARATH
MOAE_ECOLI,RK35_ARATH
MOAE_ECOLI,Q8W1B3_ARATH
MOAE_ECOLI,Q8L7R1_ARATH
MOAE_ECOLI,Q9FKQ7_ARATH
MOAE_ECOLI,Q9C6F2_ARATH
MOAE_ECOLI,Q9C9B5_ARATH
MOAE_ECOLI,RL262_ARATH
MOAE_ECOLI,Q9FE54_ARATH
MOAE_ECOLI,NDK_ECOLI
MOAE_ECOLI,Q9LUR6_ARATH
MOAE_ECOLI,Q9LZM9_ARATH
MOAE_ECOLI,RS192_ARATH
MOAE_ECOLI,Q9SJB9_ARATH
MOAE_ECOLI,Q9SI97_ARATH
MOAE_ECOLI,Q9SUY2_ARATH
MOAE_ECOLI,Q9SUR0_ARATH
MOAE_ECOLI,YDGK_ECOLI
MOAE_ECOLI,RBG1_ARATH
MOAE_ECOLI,CSDE_ECOLI
MOAE_ECOLI,F7AMQ8_MOUSE
MOAE_ECOLI,RBP11_ARATH
MOAE_ECOLI,OCAD2_MOUSE
MOAE_ECOLI,RBG6_ARATH
TDR_ARATH,SMXL4_ARATH
TDR_ARATH,A8MQH9_ARATH
TDR_ARATH,F4IAF6_ARATH
TDR_ARATH,C3H31_ARATH
TDR_ARATH,ACA7_ARATH
TDR_ARATH,F4I5R5_ARATH
TDR_ARATH,FBL15_ARATH
TDR_ARATH,ACA1_ARATH
TDR_ARATH,ATX3_ARATH
TDR_ARATH,MCT14_ARATH
TDR_ARATH,IF2C_ARATH
TDR_ARATH,STK31_MOUSE
TDR_ARATH,PXL1_ARATH
TDR_ARATH,EFR_ARATH
TDR_ARATH,MCTP7_ARATH
TDR_ARATH,CI111_ARATH
TDR_ARATH,CHUP1_ARATH
TDR_ARATH,SCAR3_ARATH
TDR_ARATH,IKU2_ARATH
TDR_ARATH,CMTA4_ARATH
TDR_ARATH,F4HSE1_ARATH
TDR_ARATH,SSC14_ARATH
TDR_ARATH,F4K1L3_ARATH
TDR_ARATH,F4JV48_ARATH
TDR_ARATH,F4K6Z1_ARATH
TDR_ARATH,DEXH1_ARATH
TDR_ARATH,MANA1_ARATH
TDR_ARATH,MCTP9_ARATH
TDR_ARATH,F4ILW4_ARATH
TDR_ARATH,CBPC3_MOUSE
TDR_ARATH,PP373_ARATH
TDR_ARATH,MOR2A_MOUSE
TDR_ARATH,SR140_MOUSE
TDR_ARATH,NU98B_ARATH
TDR_ARATH,RLM1A_ARATH
TDR_ARATH,PUM4_ARATH
TDR_ARATH,DLGP4_MOUSE
TDR_ARATH,PR40B_ARATH
TDR_ARATH,A0A286YDI8_MOUSE
TDR_ARATH,RLM1B_ARATH
TDR_ARATH,PSD1A_ARATH
TDR_ARATH,Q0WNQ5_ARATH
TDR_ARATH,B3F5L5_MOUSE
TDR_ARATH,FMNL3_MOUSE
TDR_ARATH,Q8RWG0_ARATH
TDR_ARATH,BMP1_MOUSE
TDR_ARATH,Q9ZVD4_ARATH
TDR_ARATH,GCSP_MOUSE
TDR_ARATH,Q56YR0_ARATH
TDR_ARATH,SMAX1_ARATH
TDR_ARATH,RKF1_ARATH
TDR_ARATH,A0A1B0GSB0_MOUSE
TDR_ARATH,YGFK_ECOLI
TDR_ARATH,ABTB2_MOUSE
TDR_ARATH,DCR1A_MOUSE
TDR_ARATH,AT2A3_MOUSE
TDR_ARATH,EPN3_ARATH
TDR_ARATH,CCD57_MOUSE
TDR_ARATH,ELAP2_MOUSE
TDR_ARATH,EMC1_MOUSE
TDR_ARATH,DC2I1_MOUSE
TDR_ARATH,FAN1_MOUSE
TDR_ARATH,IGSF2_MOUSE
TDR_ARATH,MA2B2_MOUSE
TDR_ARATH,M18BP_MOUSE
TDR_ARATH,PHF12_MOUSE
TDR_ARATH,Q80U83_MOUSE
TDR_ARATH,HPS3_MOUSE
TDR_ARATH,PRP4K_MOUSE
TDR_ARATH,ITAV_MOUSE
TDR_ARATH,Q8BIC8_MOUSE
TDR_ARATH,TLL2_MOUSE
TDR_ARATH,NLR9C_MOUSE
TDR_ARATH,A0A0N4SWD7_MOUSE
TDR_ARATH,KIF19_MOUSE
TDR_ARATH,Q91Y09_MOUSE
TDR_ARATH,RGI5_ARATH
TDR_ARATH,MMS19_MOUSE
TDR_ARATH,Q6NXL1_MOUSE
TDR_ARATH,LCAP_MOUSE
TDR_ARATH,S23IP_MOUSE
TDR_ARATH,Q8CGY7_MOUSE
TDR_ARATH,SCUB1_MOUSE
TDR_ARATH,SGSM2_MOUSE
TDR_ARATH,TAOK1_MOUSE
TDR_ARATH,HIRA_ARATH
TDR_ARATH,CAPR2_MOUSE
TDR_ARATH,TOP3A_MOUSE
TDR_ARATH,TSH2_MOUSE
TDR_ARATH,TLL1_MOUSE
TDR_ARATH,SDE3_ARATH
TDR_ARATH,PUR2_MOUSE
TDR_ARATH,ACA4_ARATH
TDR_ARATH,ANO2_MOUSE
TDR_ARATH,UBE4A_MOUSE
TDR_ARATH,PSKR1_ARATH
TDR_ARATH,DLGP1_MOUSE
TDR_ARATH,EGFLA_MOUSE
TDR_ARATH,ESPNL_MOUSE
TDR_ARATH,RBM44_MOUSE
RS18_ARATH,CLPS1_ARATH
RS18_ARATH,BH146_ARATH
RS18_ARATH,CML39_ARATH
RS18_ARATH,COPT2_ARATH
RS18_ARATH,LEA50_ARATH
RS18_ARATH,RS152_ARATH
RS18_ARATH,IF5A1_ARATH
RS18_ARATH,ERF69_ARATH
RS18_ARATH,ML328_ARATH
RS18_ARATH,RS27A_MOUSE
RS18_ARATH,UBC3_ARATH
RS18_ARATH,NRDR_ECOLI
RS18_ARATH,OFP6_ARATH
RS18_ARATH,RS161_ARATH
RS18_ARATH,F4IEU4_ARATH
RS18_ARATH,NDHJ_ARATH
RS18_ARATH,NC2B_ARATH
RS18_ARATH,NDHO_ARATH
RS18_ARATH,PYL12_ARATH
RS18_ARATH,RR17_ARATH
RS18_ARATH,CBRB_ECOLI
RS18_ARATH,RHA1B_ARATH
RS18_ARATH,Q6NMD4_ARATH
RS18_ARATH,MOAE_ECOLI
RS18_ARATH,RS153_ARATH
RS18_ARATH,Q9SRR8_ARATH
RS18_ARATH,TIF5B_ARATH
RS18_ARATH,Q9FMH9_ARATH
RS18_ARATH,Q9ZW37_ARATH
RS18_ARATH,Q8CH21_MOUSE
RS18_ARATH,Q9XIJ0_ARATH
RS18_ARATH,RS131_ARATH
RS18_ARATH,GTSFL_MOUSE
RS18_ARATH,YMF19_ARATH
RS18_ARATH,RLP24_ARATH
RS18_ARATH,RS113_ARATH
RS18_ARATH,RS162_ARATH
RS18_ARATH,WPP1_ARATH
RS18_ARATH,SINE4_ARATH
RS18_ARATH,RT07_ARATH
RS18_ARATH,RS142_ARATH
RS18_ARATH,UBC29_ARATH
RS18_ARATH,RUB2_ARATH
RS18_ARATH,WRK45_ARATH
RS18_ARATH,ETP_ECOLI
RS18_ARATH,TRXO2_ARATH
RS18_ARATH,UBC11_ARATH
RS18_ARATH,YIAL_ECOLI
RS18_ARATH,BCP_ECOLI
RS18_ARATH,CYNS_ECOLI
RS18_ARATH,CCME_ECOLI
RS18_ARATH,UBC30_ARATH
RS18_ARATH,Y4844_ARATH
RS18_ARATH,DKSA_ECOLI
RS18_ARATH,CREA_ECOLI
RS18_ARATH,DECR_ECOLI
RS18_ARATH,CKLF5_MOUSE
RS18_ARATH,CCMH_ARATH
RS18_ARATH,YJIG_ECOLI
RS18_ARATH,FUND2_MOUSE
RS18_ARATH,FKBX_ECOLI
RS18_ARATH,PRIMA_MOUSE
RS18_ARATH,FLIL_ECOLI
RS18_ARATH,Y1540_ARATH
RS18_ARATH,WRK75_ARATH
RS18_ARATH,YEAL_ECOLI
RS18_ARATH,PFD2_ARATH
RS18_ARATH,RATA_ECOLI
RS18_ARATH,HYCI_ECOLI
RS18_ARATH,PYRI_ECOLI
RS18_ARATH,SOXR_ECOLI
RS18_ARATH,KBP_ECOLI
RS18_ARATH,YBBJ_ECOLI
RS18_ARATH,LYZL4_MOUSE
RS18_ARATH,MIOC_ECOLI
RS18_ARATH,A3QQZ3_MOUSE
RS18_ARATH,TMM88_MOUSE
RS18_ARATH,F4J1I8_ARATH
RS18_ARATH,SIB1_ARATH
RS18_ARATH,TABA_ECOLI
RS18_ARATH,IVY_ECOLI
RS18_ARATH,YOBD_ECOLI
RS18_ARATH,RACR_ECOLI
RS18_ARATH,WZB_ECOLI
RS18_ARATH,YKFG_ECOLI
RS18_ARATH,RISB_ECOLI
RS18_ARATH,YIAA_ECOLI
RS18_ARATH,YIDI_ECOLI
RS18_ARATH,SLYB_ECOLI
RS18_ARATH,YFJS_ECOLI
RS18_ARATH,CALM4_MOUSE
RS18_ARATH,YFEZ_ECOLI
RS18_ARATH,YAFY_ECOLI
RS18_ARATH,YFBV_ECOLI
RS18_ARATH,YHBP_ECOLI
RS18_ARATH,O82184_ARATH
RS18_ARATH,YFDK_ECOLI
RS18_ARATH,YSAA_ECOLI
RS18_ARATH,YIAC_ECOLI
RS18_ARATH,YIGI_ECOLI
COPT2_ARATH,UBC13_ARATH
COPT2_ARATH,F4KDN4_ARATH
COPT2_ARATH,2SS3_ARATH
COPT2_ARATH,BBX23_ARATH
COPT2_ARATH,2SS5_ARATH
COPT2_ARATH,BOLA1_ARATH
COPT2_ARATH,F4IHC1_ARATH
COPT2_ARATH,ATL23_ARATH
COPT2_ARATH,BH118_ARATH
COPT2_ARATH,BTF3L_ARATH
COPT2_ARATH,Q8C2W5_MOUSE
COPT2_ARATH,MAFF_MOUSE
COPT2_ARATH,BTF3_ARATH
COPT2_ARATH,Q7X9H1_ARATH
COPT2_ARATH,CML18_ARATH
COPT2_ARATH,CML26_ARATH
COPT2_ARATH,Q9CAJ8_ARATH
COPT2_ARATH,Q8K4Y2_MOUSE
COPT2_ARATH,DNAJ8_ARATH
COPT2_ARATH,HS181_ARATH
COPT2_ARATH,CP1_ARATH
COPT2_ARATH,RL211_ARATH
COPT2_ARATH,CML16_ARATH
COPT2_ARATH,IAA5_ARATH
COPT2_ARATH,F4ITZ0_ARATH
COPT2_ARATH,PRX2C_ARATH
COPT2_ARATH,ERF70_ARATH
COPT2_ARATH,HBL1_ARATH
COPT2_ARATH,RNH2C_MOUSE
COPT2_ARATH,HS185_ARATH
COPT2_ARATH,O48828_ARATH
COPT2_ARATH,ISU2_ARATH
COPT2_ARATH,LBD3_ARATH
COPT2_ARATH,LLG2_ARATH
COPT2_ARATH,PCR11_ARATH
COPT2_ARATH,B0QZH7_MOUSE
COPT2_ARATH,PLMT_ARATH
COPT2_ARATH,HS17A_ARATH
COPT2_ARATH,Q9LSP5_ARATH
COPT2_ARATH,Q3ECE3_ARATH
COPT2_ARATH,Q9M9P6_ARATH
COPT2_ARATH,Q9FM06_ARATH
COPT2_ARATH,ALLA_ECOLI
COPT2_ARATH,PYL11_ARATH
COPT2_ARATH,Q944I5_ARATH
COPT2_ARATH,Q14BX6_MOUSE
COPT2_ARATH,RL29_MOUSE
COPT2_ARATH,PP14C_MOUSE
COPT2_ARATH,Q9SR12_ARATH
COPT2_ARATH,NAPF_ECOLI
COPT2_ARATH,Q9XEB2_ARATH
COPT2_ARATH,Q9ZVL8_ARATH
COPT2_ARATH,PYL13_ARATH
COPT2_ARATH,RS156_ARATH
COPT2_ARATH,Q9LW11_ARATH
COPT2_ARATH,RK22_ARATH
COPT2_ARATH,ECP2_MOUSE
COPT2_ARATH,Q9ZPQ9_ARATH
COPT2_ARATH,RL212_ARATH
COPT2_ARATH,RRP31_ARATH
COPT2_ARATH,OMP_MOUSE
COPT2_ARATH,UBC15_ARATH
COPT2_ARATH,STN1_ARATH
COPT2_ARATH,YQHA_ECOLI
COPT2_ARATH,CPLX4_MOUSE
COPT2_ARATH,TCP16_ARATH
COPT2_ARATH,MRED_ECOLI
COPT2_ARATH,YCIF_ECOLI
COPT2_ARATH,HYBE_ECOLI
COPT2_ARATH,SAP3_ARATH
COPT2_ARATH,Q68BG2_MOUSE
COPT2_ARATH,CVPA_ECOLI
COPT2_ARATH,UBC17_ARATH
COPT2_ARATH,AAAT_ECOLI
COPT2_ARATH,VUP4_ARATH
COPT2_ARATH,ZAT8_ARATH
COPT2_ARATH,YMFA_ECOLI
COPT2_ARATH,EUTK_ECOLI
COPT2_ARATH,LYSD_ECOLI
COPT2_ARATH,PNCC_ECOLI
COPT2_ARATH,HYBD_ECOLI
COPT2_ARATH,SPT19_MOUSE
COPT2_ARATH,LSPA_ECOLI
COPT2_ARATH,PPIB_ECOLI
COPT2_ARATH,SIEB_ECOLI
COPT2_ARATH,PAAD_ECOLI
COPT2_ARATH,SSRP_ECOLI
COPT2_ARATH,ARPC5_MOUSE
COPT2_ARATH,B8JJD7_MOUSE
COPT2_ARATH,UBIC_ECOLI
COPT2_ARATH,YLAC_ECOLI
COPT2_ARATH,CF97D_MOUSE
COPT2_ARATH,Q6P925_MOUSE
COPT2_ARATH,YBJO_ECOLI
COPT2_ARATH,YAHC_ECOLI
COPT2_ARATH,YCDZ_ECOLI
COPT2_ARATH,CNIH3_MOUSE
COPT2_ARATH,O88557_MOUSE
COPT2_ARATH,WCAB_ECOLI
COPT2_ARATH,YFCQ_ECOLI
PARP1_MOUSE,TSP4_MOUSE
PARP1_MOUSE,IPO11_MOUSE
PARP1_MOUSE,VPS54_MOUSE
PARP1_MOUSE,SMXL6_ARATH
PARP1_MOUSE,CAPP2_ARATH
PARP1_MOUSE,EIF3A_ARATH
PARP1_MOUSE,F4JXH7_ARATH
PARP1_MOUSE,ALY1_ARATH
PARP1_MOUSE,F4I701_ARATH
PARP1_MOUSE,Q9M1M0_ARATH
PARP1_MOUSE,CAPP3_ARATH
PARP1_MOUSE,PHC3_MOUSE
PARP1_MOUSE,F4K1C7_ARATH
PARP1_MOUSE,T132A_MOUSE
PARP1_MOUSE,CCC1_ARATH
PARP1_MOUSE,CHR28_ARATH
PARP1_MOUSE,PPR48_ARATH
PARP1_MOUSE,F4J5A7_ARATH
PARP1_MOUSE,EPHA1_MOUSE
PARP1_MOUSE,Q9DA96_MOUSE
PARP1_MOUSE,CLPB4_ARATH
PARP1_MOUSE,PUM1_ARATH
PARP1_MOUSE,PUM3_ARATH
PARP1_MOUSE,MCTP8_ARATH
PARP1_MOUSE,PMFBP_MOUSE
PARP1_MOUSE,A0A0J9YVJ0_MOUSE
PARP1_MOUSE,PEX6_MOUSE
PARP1_MOUSE,RFX1_MOUSE
PARP1_MOUSE,SPL16_ARATH
PARP1_MOUSE,IDE_MOUSE
PARP1_MOUSE,Q3ULB0_MOUSE
PARP1_MOUSE,U5S1_MOUSE
PARP1_MOUSE,SAC3A_ARATH
PARP1_MOUSE,F4JPJ7_ARATH
PARP1_MOUSE,DLGP3_MOUSE
PARP1_MOUSE,NLP2_ARATH
PARP1_MOUSE,VILI2_ARATH
PARP1_MOUSE,A0A1B0GR71_MOUSE
PARP1_MOUSE,CTSRE_MOUSE
PARP1_MOUSE,ZN445_MOUSE
PARP1_MOUSE,PUM2_ARATH
PARP1_MOUSE,AMD_MOUSE
PARP1_MOUSE,G3X8W1_MOUSE
PARP1_MOUSE,Q3UDH4_MOUSE
PARP1_MOUSE,CDCA2_MOUSE
PARP1_MOUSE,AMPN_MOUSE
PARP1_MOUSE,SYVM2_ARATH
PARP1_MOUSE,CFM2_ARATH
PARP1_MOUSE,SYLM_ARATH
PARP1_MOUSE,ICE2_MOUSE
PARP1_MOUSE,CCD33_MOUSE
PARP1_MOUSE,MAP1S_MOUSE
